Artist,title,lyrics
Billy Joel,new york state of mind,"some folks like to get away<c> take a holiday from the neighborhood<c> hop a flight to miami beach or to hollywood<c> but im taking a greyhound<c> on the hudson river line<c> im in a new york state of mind<c> ive seen all the movie stars<c> in their fancy cars and their limousines<c> been high in the rockies<c> under the evergreens<c> i know what im needing<c> and i dont want to waste more time<c> im in a new york state of mind<c> it was so easy living day by day<c> out of touch with the rhythm and blues<c> but now i need a little give and take<c> the new york times, the daily news<c> it comes down to reality<c> and its fine with me cause ive let it slide<c> i dont care if its chinatown or on riverside<c> i dont have any reasons i left them all behind<c> im in a new york state of mind<c> it was so easy living day by day<c> out of touch with the rhythm and blues<c> but now i need a little give and take<c> the new york times, the daily news<c> it comes down to reality<c> and its fine with me cause ive let it slide<c> i dont care if its chinatown or on riverside<c> i dont have any reasons i left them all behind<c> im in a new york state of mind<c> im just taking a greyhound<c> on the hudson river line<c> because im in a, im in a new york<c> state of mind, yeah7embedshare urlcopyembedcopy"
Billy Joel,my life,"got a call from an old friend, we used to be real close<c> said he couldnt go on the american way<c> closed the shop, sold the house, bought a ticket to the west coast<c> now he gives them a standup routine in l.a<c> i dont need you to worry for me cause im alright<c> i dont want you to tell me its time to come home<c> i dont care what you say anymore, this is my life<c> go ahead with your own life, leave me alone<c> i never said you had to offer me a second chance<c> i never said you had to...<c> i never said i was a victim of circumstance<c> i never said...<c> i still belong still belong<c> dont get me wrong get me wrong<c> and you can speak your mind<c> but not on my time<c> they will tell you you cant sleep alone in a strange place<c> then theyll tell you you cant sleep with somebody else<c> ah, but sooner or later, you sleep in your own space<c> either way, its okay, you wake up with yourself<c> i dont need you to worry for me cause im alright<c> i dont want you to tell me its time to come home<c> i dont care what you say anymore, this is my life<c> go ahead with your own life, leave me alone<c> i never said you had to offer me a second chance<c> i never said you had to...<c> i never said i was a victim of circumstance<c> of circumstance...<c> i still belong still belong<c> dont get me wrong get me wrong<c> and you can speak your mind<c> but not on my time<c> i dont care what you say anymore, this is my life<c> go ahead with your own life, leave me alone<c> keep it to yourself, its my life<c> keep it to yourself, its my life<c> keep it to yourself, its my life<c> keep it to yourself, its my life...2embedshare urlcopyembedcopy"
Billy Joel,honesty,"if you search for tenderness<c> it isnt hard to find<c> you can have the love you need to live<c> but if you look for truthfulness<c> you might just as well be blind<c> it always seems to be so hard to give<c> honesty is such a lonely word<c> everyone is so untrue<c> honesty is hardly ever heard<c> and mostly what i need from you<c> i can always find someone<c> to say they sympathize<c> if i wear my heart out on my sleeve<c> but i dont want some pretty face<c> to tell me pretty lies<c> all i want is someone to believe<c> honesty is such a lonely word<c> everyone is so untrue<c> honesty is hardly ever heard<c> and mostly what i need from you<c> i can find a lover<c> i can find a friend<c> i can have security<c> until the bitter end<c> anyone can comfort me<c> with promises again<c> i know, i know<c> when im deep inside of me<c> dont be too concerned<c> i wont ask for nothin while im gone<c> but when i want sincerity<c> tell me where else can i turn<c> cause youre the one that i depend upon<c> honesty is such a lonely word<c> everyone is so untrue<c> honesty is hardly ever heard<c> and mostly what i need from you9embedshare urlcopyembedcopy"
Billy Joel,the stranger,"well, we all have a face<c> that we hide away forever<c> and we take them out and show ourselves<c> when everyone has gone<c> some are satin, some are steel<c> some are silk and some are leather<c> theyre the faces of a stranger<c> but wed love to try them on<c> well, we all fall in love<c> but we disregard the danger<c> though we share so many secrets<c> there are some we never tell<c> why were you so surprised<c> that you never saw the stranger?<c> did you ever let your lover<c> see the stranger in yourself?<c> dont be afraid to try again<c> everyone goes south every now and then<c> youve done it<c> why cant someone else?<c> you should know by now<c> youve been there yourself<c> once i used to believe<c> i was such a great romancer<c> then i came home to a woman<c> that i could not recognize<c> when i pressed her for a reason<c> she refused to even answer<c> it was then i felt the stranger<c> kick me right between the eyes<c> well, we all fall in love<c> but we disregard the danger<c> though we share so many secrets<c> there are some we never tell<c> why were you so surprised<c> that you never saw the stranger?<c> did you ever let your lover<c> see the stranger in yourself?<c> dont be afraid to try again<c> everyone goes south every now and then<c> youve done it<c> why cant someone else?<c> you should know by now<c> youve been there yourself<c> you may never understand<c> how the stranger is inspired<c> but he isnt always evil<c> and he is not always wrong<c> though you drown in good intentions<c> you will never quench the fire<c> youll give in to your desire<c> when the stranger comes along<c> ooo ooo<c> ooh ooh<c> 7embedshare urlcopyembedcopy"
Billy Joel,goodnight saigon,"we met as soul mates on parris island<c> we left as inmates from an asylum<c> and we were sharp, as sharp as knives<c> and we were so gung ho to lay down our lives<c> we came in spastic like tameless horses<c> we left in plastic as numbered corpses<c> and we learned fast to travel light<c> our arms were heavy but our bellies were tight<c> we had no home front, we had no soft soap<c> they sent us playboy, they gave us bob hope<c> we dug in deep and shot on sight<c> and prayed to jesus christ with all of our might<c> we had no cameras to shoot the landscape<c> we passed the hash pipe and played our doors tapes<c> and it was dark, so dark at night<c> and we held on to each other like brother to brother<c> we promised our mothers wed write<c> and we would all go down together<c> we said wed all go down together<c> yes, we would all go down together<c> remember charlie, remember baker<c> they left their childhood on every acre<c> and who was wrong? and who was right?<c> it didnt matter in the thick of the fight<c> we held the day in the palm of our hands<c> they ruled the night, and the night<c> seemed to last as long as six weeks<c> on parris island<c> we held the coastline, they held the highlands<c> and they were sharp, as sharp as knives<c> they heard the hum of our motors, they counted the rotors<c> and waited for us to arrive<c> and we would all go down together<c> we said wed all go down together<c> yes, we would all go down together<c> 6embedshare urlcopyembedcopy"
Billy Joel,its still rock and roll to me,"whats the matter with<c> the clothes im wearing?<c> cant you tell that your ties too wide?<c> maybe i should buy some<c> old tab collars?<c> welcome back to the age of jive<c> where have you been<c> hidin out lately, honey?<c> you cant dress trashy<c> till you spend a lot of money<c> everybodys talkin bout the new sound<c> funny, but its still rock and roll to me<c> whats the matter with the car im driving?<c> cant you tell that its out of style?<c> should i get a set<c> of whitewall tires?<c> are you gonna cruise<c> the miracle mile?<c> nowadays you cant be too sentimental<c> your best bets a true<c> baby blue continental<c> hot funk, cool punk, even if its old junk<c> its still rock and roll to me<c> oh, it doesnt matter<c> what they say in the papers<c> cause its always been the same old scene<c> theres a new band in town<c> but you cant get the sound<c> from a story in a magazine<c> aimed at your average teen<c> how about a pair of pink sidewinders<c> and a bright orange pair of pants?<c> you could really be a beau brummel baby<c> if you just give it half a chance<c> dont waste your money<c> on a new set of speakers<c> you get more mileage<c> from a cheap pair of sneakers<c> next phase, new wave, dance craze, anyways<c> its still rock and roll to me<c> whats the matter with the crowd im seeing?<c> dont you know that theyre out of touch?<c> should i try to be a straight a student?<c> if you are then you think too much<c> dont you know about<c> the new fashion honey?<c> all you need are looks<c> and a whole lotta money<c> its the next phase, new wave<c> dance craze, anyways<c> its still rock and roll to me<c> everybodys talkin bout the new sound<c> funny, but its still rock and roll to me12embedshare urlcopyembedcopy"
Billy Joel,allentown,"well, were living here in allentown<c> and theyre closing all the factories down<c> out in bethlehem, theyre killing time<c> filling out forms, standing in line<c> well, our fathers fought the second world war<c> spent their weekends on the jersey shore<c> met our mothers at the uso<c> asked them to dance, danced with them slow<c> and were living here in allentown<c> but the restlessness was handed down<c> and its getting very hard to stay<c> well, were waiting here in allentown<c> for the pennsylvania we never found<c> for the promises our teachers gave<c> if we worked hard, if we behaved<c> so the graduations hang on the wall<c> but they never really helped us at all<c> no they never taught us what was real<c> iron and coke, chromium steel<c> and were waiting here in allentown<c> but theyve taken all the coal from the ground<c> and the union people crawled away<c> every child had a pretty good shot<c> to get at least as far as their old man got<c> but something happened<c> on the way to that place<c> they threw an american flag in our face<c> well im living here in allentown<c> and its hard to keep a good man down<c> but i wont be getting up today<c> and its getting very hard to stay<c> and were living here in allentown4embedshare urlcopyembedcopy"
Billy Joel,captain jack,"saturday night, and youre still hanging around<c> youre tired of living in your one horse town<c> youd like to find a little hole in the ground<c> for a while<c> mmhmm<c> so you go to the village in your<c> tiedye jeans<c> and you stare at the junkies<c> and the closet queens<c> its like some pornographic magazine<c> and you smile<c> mmhmm<c> captain jack will get you high tonight<c> and take you to your special island<c> captain jack will get you by tonight<c> just a little push, and youll be smiling<c> oh, yeah yeah<c> your sisters gone out, shes on a date<c> and you just sit at home and masturbate<c> your phone is gonna ring soon<c> but you just cant wait<c> for that call<c> mmhmm<c> so you stand on the corner in your<c> new english clothes<c> and you look so polished<c> from your hair down to your toes<c> oh, but still your fingers<c> gonna pick your nose<c> after all<c> mmhmm, yeah<c> but captain jack will get you high tonight<c> and take you to your special island<c> captain jack will get you by tonight<c> just a little push, and youll be smiling<c> ohh, oh<c> oh, yeah yeah<c> so you decide to take a holiday<c> you got your tape deck<c> and your brand new chevrolet<c> ah, there aint no place to go anyway<c> what for?<c> mmhmm<c> so you got everything<c> ah, but nothings cool<c> they just found your father<c> in the swimming pool<c> and you guess you wont be goin back to school<c> anymore<c> but captain jack can get you high tonight<c> and take you to your special island<c> oh, captain jack will get you by tonight<c> just a little push, and youll be smiling<c> la la la<c> oh, yeah yeah<c> so you play your albums<c> and you smoke your pot<c> and you meet your girlfriend in the parkin lot<c> ohh, but still youre aching for the things you havent got<c> what went wrong?<c> mmhmm<c> and if you cant understand<c> why your world is so dead<c> why youve got to keep in style<c> and feed your head<c> well, youre 21, and still your mother makes your bed<c> and thats too long<c> oh, oh, oh<c> ohh ohh whoa yeah yeah<c> but captain jack will get you high tonight<c> and take you to your special island<c> well, now captain jack<c> will get you by tonight<c> just a little push, and youll be smiling<c> oh, captain jack<c> will get you high tonight<c> and take you to your special island<c> well, now captain jack<c> could make you die tonight<c> just a little push, and youll be smiling<c> yeah, captain jack will get you high tonight<c> and take you to your special island<c> captain jack<c> will make you die tonight<c> well, now captain jack<c> could make you die tonight<c> just a little push, and youll be smiling9embedshare urlcopyembedcopy"
Billy Joel,and so it goes,"in every heart there is a room<c> a sanctuary safe and strong<c> to heal the wounds from lovers past<c> until a new one comes along<c> i spoke to you in cautious tones<c> you answered me with no pretense<c> and still i feel i said too much<c> my silence is my self defense<c> and every time ive held a rose<c> it seems i only felt the thorns<c> and so it goes, and so it goes<c> and so will you soon i suppose<c> but if my silence made you leave<c> then that would be my worst mistake<c> so i will share this room with you<c> and you can have this heart to break<c> and this is why my eyes are closed<c> its just as well for all ive seen<c> and so it goes, and so it goes<c> and youre the only one who knows<c> so i would choose to be with you<c> thats if the choice were mine to make<c> but you can make decisions too<c> and you can have this heart to break<c> and so it goes, and so it goes<c> and youre the only one who knows15embedshare urlcopyembedcopy"
Billy Joel,big shot,"well, you went uptown<c> ridin in your limousine<c> with your fine park avenue clothes<c> you had the dom perignon<c> in your hand<c> and the spoon up your nose<c> ooh, and when you<c> wake up in the mornin<c> with your head on fire<c> and your eyes too bloody to see<c> go on and cry in your coffee<c> but dont come bitchin to me<c> because you had to be<c> a big shot, didnt cha<c> you had to open up your mouth<c> you had to be a big shot, didnt cha<c> all your friends were so knocked out<c> you had to have the last word, last night<c> you know what everythings about<c> you had to have a white hot spotlight<c> you had to be a big shot last night<c> and they were all impressed<c> with your halston dress<c> and the people that you knew at elaines<c> and the story of your latest success<c> you kept em so entertained<c> but now you just dont<c> remember all the things you said<c> and youre not sure that you want to know<c> ill give you one hint, honey<c> you sure did put on a show<c> yes, yes, you had to be<c> a big shot, didnt cha<c> you had to prove it to the crowd<c> you had to be a big shot, didnt cha<c> all your friends were so knocked out<c> you had to have the last word, last night<c> youre so much fun to be around<c> you had to have the front page, bold type<c> you had to be a big shot last night<c> well, its no big sin<c> to stick your two cents in<c> if you know when to leave it alone<c> but you went over the line<c> you couldnt see it was time to go home<c> no, no, no, no, no, no<c> you had to be a big shot, didnt cha<c> you had to open up your mouth<c> you had to be a big shot, didnt cha<c> all your friends were so knocked out<c> you had to have the last word, last night<c> youre so much fun to be around<c> you had to have a white hot spotlight<c> you had to be a big shot last night<c> big shot<c> big shot<c> oh, big shot<c> big shot7embedshare urlcopyembedcopy"
