Artist,title,lyrics
Leonard Cohen,treaty,"ive seen you change the water into wine<c> ive seen you change it back to water, too<c> i sit at your table every night<c> i try but i just dont get high with you<c> i wish there was a treaty we could sign<c> i do not care who takes this bloody hill<c> im angry and im tired all the time<c> i wish there was a treaty, i wish there was a treaty<c> between your love and mine<c> ah, theyre dancing in the streetits jubilee<c> we sold ourselves for love but now were free<c> im so sorry for that ghost i made you be<c> only one of us was real and that was me<c> i havent said a word since you been gone<c> that any liar couldnt say as well<c> i just cant believe the static coming on<c> you were my ground, my safe and sound<c> you were my aerial<c> ah, the fields are crying outits jubilee<c> we sold ourselves for love but now were free<c> im so sorry for that ghost i made you be<c> only one of us was real and that was me<c> i heard the snake was baffled by his sin<c> he shed his scales to find the snake within<c> but born again is born without a skin<c> the poison enters into everything<c> and i wish there was a treaty we could sign<c> i do not care who takes this bloody hill<c> im angry and im tired all the time<c> i wish there was a treaty, i wish there was a treaty<c> between your love and mine9embedshare urlcopyembedcopy"
Leonard Cohen,nevermind,"the war was lost<c> the treaty signed<c> i was not caught<c> i crossed the line<c> i was not caught<c> though many tried<c> i live among you<c> welldisguised<c> i had to leave<c> my life behind<c> i dug some graves<c> youll never find<c> the storys told<c> with facts and lies<c> i had a name<c> but never mind<c> never mind<c> never mind<c> the war was lost<c> the treaty signed<c> theres truth that lives<c> and truth that dies<c> i dont know which<c> so never mind
... <c> your victory<c> was so complete<c> some among you<c> thought to keep<c> a record of<c> our little lives<c> the clothes we wore<c> our spoons our knives<c> the games of luck<c> our soldiers played<c> the stones we cut<c> the songs we made<c> our law of peace<c> which understands<c> a husband leads<c> a wife commands<c> and all of these<c> expressions of the<c> sweet indifference<c> some called love<c> the high indifference<c> some call fate<c> but we had names<c> more intimate<c> names so deep<c> and names so true<c> theyre blood to me<c> theyre dust to you<c> there is no need<c> and this survives<c> theres truth that lives<c> and truth that dies<c> never mind<c> never mind<c> i live the life<c> i left behind<c> theres truth that lives<c> and truth that dies<c> i dont know which<c> so never mind
... <c> i could not kill<c> the way you kill<c> i could not hate<c> i tried, i failed<c> you turned me in<c> at least you tried<c> you side with them whom<c> you despise<c> this was your heart<c> this swarm of flies<c> this was once your mouth<c> this bowl of lies<c> you serve them well<c> im not surprised<c> youre of their kin<c> youre of their kind<c> never mind<c> never mind<c> i had to leave my<c> life behind<c> the storys told<c> with facts and lies<c> you own the world<c> so never mind<c> never mind<c> never mind<c> i live the life<c> i left behind<c> i live it full<c> i live it wide<c> through layers of time<c> you cant divide<c> my womans here<c> my children too<c> their graves are safe<c> from ghosts like you<c> in places deep<c> with roots entwined<c> i live the life<c> i left behind<c>   <c> the war was lost<c> the treaty signed<c> i was not caught<c> across the line<c> i was not caught<c> tho many tried<c> i live among you<c> welldisguised<c> no man can see<c> the vast design<c> or who will be<c> last of his kind10embedshare urlcopyembedcopy"
Leonard Cohen,bird on the wire,"like a bird on the wire<c> like a drunk in a midnight choir<c> i have tried in my way to be free<c> like a worm on a hook<c> like a knight from some old fashioned book<c> i have saved all my ribbons for thee<c> if i, if i have been unkind<c> i hope that you can just let it go by<c> if i, if i have been untrue<c> i hope you know it was never to you<c> like a baby, stillborn<c> like a beast with his horn<c> i have torn everyone who reached out for me<c> but i swear by this song<c> and by all that i have done wrong<c> i will make it all up to thee<c> i saw a beggar leaning on his wooden crutch<c> he said to me, you must not ask for so much.<c> and a pretty woman leaning in her darkened door<c> she cried to me, hey, why not ask for more?<c> oh like a bird on the wire<c> like a drunk in a midnight choir<c> i have tried in my way to be free4embedshare urlcopyembedcopy"
Leonard Cohen,a thousand kisses deep spoken word,"you came to me this morning<c> and you handled me like meat<c> youd have to be a man to know<c> how good that feels, how sweet<c> my mirrored twin, my next of kin<c> id know you in my sleep<c> and who but you would take me in<c> a thousand kisses deep<c> i loved you when you opened like a<c> lily to the heat<c> you see im just another snowman<c> standing in the rain and sleet<c> who loved you with his frozen love<c> his second hand physique<c> with all he is, and all he was<c> a thousand kisses deep<c> i know you had to lie to me<c> i know you had to cheat<c> to pose all hot and hide behind<c> the veils of sheer deceit<c> our perfect porn aristocrat<c> so elegant and cheap<c> im old but im still into that<c> a thousand kisses deep<c> im good at love, im good at hate<c> its in between i freeze<c> been working out, but its too late<c> its been too late for years<c> but you look good, you really do<c> the pride of boogie street,<c> somebody must have died for you<c> a thousand kisses deep<c> the autumn moved across your skin<c> got something in my eye<c> a light that doesnt need to live<c> and doesnt need to die<c> a riddle in the book of love<c> obscure and obsolete<c> until witnessed here in time and blood<c> a thousand kisses deep<c> and im still working with the wine<c> still dancing cheek to cheek<c> the band is playing auld lang syne<c> but the heart will not retreat<c> i ran with diz and dante<c> i never had their sweep<c> but once or twice they let me play<c> a thousand kisses deep<c> i loved you when you opened<c> like a lily to the heat<c> you see im just another snowman<c> standing in the rain and sleet<c> but you dont need to hear me now<c> and every word i speak<c> it counts against me anyhow<c> a thousand kisses deep8embedshare urlcopyembedcopy"
Leonard Cohen,the partisan,"when they poured across the border<c> i was cautioned to surrender<c> this i could not do;<c> i took my gun and vanished<c> i have changed my name so often<c> ive lost my wife and children<c> but i have many friends<c> and some of them are with me<c> an old woman gave us shelter<c> kept us hidden in the garret<c> then the soldiers came;<c> she died without a whisper<c> there were three of us this morning<c> im the only one this evening<c> but i must go on;<c> the frontiers are my prison<c> oh, the wind, the wind is blowing<c> through the graves the wind is blowing<c> freedom soon will come;<c> then well come from the shadows<c> les allemands étaient chez moi<c> ils me dirent, signetoi,<c> mais je nai pas peur;<c> jai repris mon arme<c> jai changé cent fois de nom<c> jai perdu femme et enfants<c> mais jai tant damis;<c> jai la france entire<c> un vieil homme dans un grenier<c> pour la nuit nous a caché<c> les allemands lont pris;<c> il est mort sans surprise<c> oh, the wind, the wind is blowing<c> through the graves the wind is blowing<c> freedom soon will come;<c> then well come from the shadows2embedshare urlcopyembedcopy"
Leonard Cohen,avalanche,"well i stepped into an avalanche<c> it covered up my soul;<c> when i am not this hunchback that you see<c> i sleep beneath the golden hill<c> you who wish to conquer pain<c> you must learn, learn to serve me well<c> you strike my side by accident<c> as you go down for your gold<c> the cripple here that you clothe and feed<c> is neither starved nor cold;<c> he does not ask for your company<c> not at the centre, the centre of the world<c> when i am on a pedestal<c> you did not raise me there<c> your laws do not compel me<c> to kneel grotesque and bare<c> i myself am the pedestal<c> for this ugly hump at which you stare<c> you who wish to conquer pain<c> you must learn what makes me kind;<c> the crumbs of love that you offer me<c> theyre the crumbs ive left behind<c> your pain is no credential here<c> its just the shadow, shadow of my wound<c> i have begun to long for you<c> i who have no greed<c> i have begun to ask for you<c> i who have no need<c> you say youve gone away from me<c> but i can feel you when you breathe<c> do not dress in those rags for me<c> i know you are not poor<c> you dont love me quite so fiercely now<c> when you know that you are not sure<c> it is your turn, beloved<c> it is your flesh that i wear9embedshare urlcopyembedcopy"
Leonard Cohen,the stranger song,"its true that all the men you knew were dealers<c> who said they were through with dealing<c> every time you gave them shelter<c> i know that kind of man<c> its hard to hold the hand of anyone<c> who is reaching for the sky just to surrender<c> who is reaching for the sky just to surrender<c> and then sweeping up the jokers that he left behind<c> you find he did not leave you very much not even laughter<c> like any dealer he was watching for the card<c> that is so high and wild<c> hell never need to deal another<c> he was just some joseph looking for a manger<c> he was just some joseph looking for a manger<c> and then leaning on your window sill<c> hell say one day you caused his will<c> to weaken with your love and warmth and shelter<c> and then taking from his wallet<c> an old schedule of trains, hell say<c> i told you when i came i was a stranger<c> i told you when i came i was a stranger<c> but now another stranger seems<c> to want you to ignore his dreams<c> as though they were the burden of some other<c> o youve seen that man before<c> his golden arm dispatching cards<c> but now its rusted from the elbow to the finger<c> and he wants to trade the game he plays for shelter<c> yes he wants to trade the game he knows for shelter<c> ah you hate to watch another tired man<c> lay down his hand<c> like he was giving up the holy game of poker<c> and while he talks his dreams to sleep<c> you notice theres a highway<c> that is curling up like smoke above his shoulder<c> its curling just like smoke above his shoulder<c> you tell him to come in sit down<c> but something makes you turn around<c> the door is open, you cant close your shelter<c> you try the handle of the road<c> it opens do not be afraid<c> its you my love, you who are the stranger<c> it is you my love, you who are the stranger<c> well, ive been waitin, i was sure<c> wed meet between the trains were waitin for<c> i think its time to board another<c> please understand, i never had a secret chart<c> to get me to the heart of this<c> or any other matter<c> when he talks like this you dont know what hes after<c> when he speaks like this you dont know what hes after<c> lets meet tomorrow if you choose<c> upon the shore, beneath the bridge<c> that they are building on some endless river<c> then he leaves the platform<c> for the sleeping car thats warm<c> you realize, hes only advertising one more shelter<c> and it comes to you, he never was a stranger<c> and you say, ok, the bridge or someplace later<c> and then sweeping up the jokers that he left behind<c> you find he did not leave you very much not even laughter<c> like any dealer he was watching for the card<c> that is so high and wild<c> hell never need to deal another<c> he was just some joseph looking for a manger<c> he was just some joseph looking for a manger<c> and then leaning on your window sill<c> hell say one day you caused his will<c> to weaken with your love and warmth and shelter<c> and then taking from his wallet<c> an old schedule of trains, hell say<c> i told you when i came i was a stranger<c> i told you when i came i was a stranger<c> i told you when i came i was a stranger<c> i told you when i came i was a stranger4embedshare urlcopyembedcopy"
Leonard Cohen,a thousand kisses deep,"the ponies run, the girls are young<c> the odds are there to beat<c> you win a while, and then its done<c> your little winning streak<c> and summoned now to deal<c> with your invincible defeat<c> you live your life as if its real<c> a thousand kisses deep<c> im turning tricks, im getting fixed<c> im back on boogie street<c> you lose your grip, and then you slip<c> into the masterpiece<c> and maybe i had miles to drive<c> and promises to keep<c> you ditch it all to stay alive<c> a thousand kisses deep<c> and sometimes when the night is slow<c> the wretched and the meek<c> we gather up our hearts and go<c> a thousand kisses deep<c> confined to sex, we pressed against<c> the limits of the sea<c> i saw there were no oceans left<c> for scavengers like me<c> i made it to the forward deck<c> i blessed our remnant fleet<c> and then consented to be wrecked<c> a thousand kisses deep<c> im turning tricks, im getting fixed<c> im back on boogie street<c> i guess they wont exchange the gifts<c> that you were meant to keep<c> and quiet is the thought of you<c> the file on you complete<c> except what we forgot to do<c> a thousand kisses deep<c> and sometimes when the night is slow<c> the wretched and the meek<c> we gather up our hearts and go<c> a thousand kisses deep<c> the ponies run, the girls are young<c> the odds are there to beat<c> you win a while, and then its done<c> your little winning streak<c> and summoned now to deal<c> with your invincible defeat<c> you live your life as if its real<c> a thousand kisses deep1embedshare urlcopyembedcopy"
Leonard Cohen,"hey, thats no way to say goodbye","i loved you in the morning, our kisses deep and warm<c> your hair upon the pillow like a sleepy golden storm<c> yes, many loved before us, i know that we are not new<c> in city and in forest they smiled like me and you<c> but now its come to distances and both of us must try<c> your eyes are soft with sorrow<c> hey, thats no way to say goodbye<c> im not looking for another as i wander in my time<c> walk me to the corner, our steps will always rhyme<c> you know my love goes with you as your love stays with me<c> its just the way it changes, like the shoreline and the sea<c> but lets not talk of love or chains and things we cant untie<c> your eyes are soft with sorrow<c> hey, thats no way to say goodbye<c> i loved you in the morning, our kisses deep and warm<c> your hair upon the pillow like a sleepy golden storm<c> yes many loved before us, i know that we are not new<c> in city and in forest they smiled like me and you<c> but lets not talk of love or chains and things we cant untie<c> your eyes are soft with sorrow<c> hey, thats no way to say goodbye4embedshare urlcopyembedcopy"
Leonard Cohen,first we take manhattan,"they sentenced me to twenty years of boredom<c> for tryin to change the system from within<c> im coming now, im coming to reward them<c> first we take manhattan, then we take berlin<c> im guided by a signal in the heavens<c> im guided by this birthmark on my skin<c> im guided by the beauty of our weapons<c> first we take manhattan, then we take berlin<c> id really like to live beside you, baby<c> i love your body and your spirit and your clothes<c> but you see that line there moving through the station?<c> i told you, i told you, told you, i was one of those<c> ah you loved me as a loser, but now youre worried that i just might win<c> you know the way to stop me, but you dont have the discipline<c> how many nights i prayed for this, to let my work begin<c> first we take manhattan, then we take berlin<c> i dont like your fashion business, mister<c> and i dont like these drugs that keep you thin<c> i dont like what happened to my sister<c> first we take manhattan, then we take berlin<c> id really like to live beside you, baby<c> i love your body and your spirit and your clothes<c> but you see that line there moving through the station?<c> i told you, i told you, told you, i was one of those<c> and i thank you for those items that you sent me<c> the monkey and the plywood violin<c> i practiced every night, now im ready<c> first we take manhattan, then we take berlin<c> i am guided<c> ah remember me, i used to live for music baby<c> remember me, i brought your groceries in ooh baby yeah<c> well its fathers day and everybodys wounded baby<c> first we take manhattan, then we take berlin6embedshare urlcopyembedcopy"
Leonard Cohen,im your man,"if you want a lover<c> ill do anything you ask me to<c> and if you want another kind of love<c> ill wear a mask for you<c> if you want a partner<c> take my hand<c> or if you want to strike me down in anger<c> here i stand<c> im your man<c> if you want a boxer<c> i will step into the ring for you<c> and if you want a doctor<c> ill examine every inch of you<c> if you want a driver<c> climb inside<c> or if you want to take me for a ride<c> you know you can<c> im your man<c> ah, the moons too bright<c> the chains too tight<c> the beast wont go to sleep<c> ive been running through these promises to you<c> that i made and i could not keep<c> ah but a man never got a woman back<c> not by begging on his knees<c> or id crawl to you baby<c> and id fall at your feet<c> and id howl at your beauty<c> like a dog in heat<c> and id claw at your heart<c> and id tear at your sheet<c> id say please please<c> im your man<c> and if youve got to sleep<c> a moment on the road<c> i will steer for you<c> and if you want to work the street alone<c> ill disappear for you<c> if you want a father for your child<c> or only want to walk with me a while<c> across the sand<c> im your man<c> if you want a lover<c> ill do anything that you ask me to<c> and if you want another kind of love<c> ill wear a mask for you9embedshare urlcopyembedcopy"
Leonard Cohen,leaving the table,"im leaving the table<c> im out of the game<c> i dont know the people<c> in your picture frame<c> if i ever loved you or no, no<c> its a crying shame if i ever loved you<c> if i knew your name<c> you dont need a lawyer<c> im not making a claim<c> you dont need to surrender<c> im not taking aim<c> i dont need a lover, no, no, no<c> the wretched beast is tame<c> i dont need a lover<c> so blow out the flame<c> theres nobody missing<c> there is no reward<c> little by little<c> were cutting the cord<c> were spending the treasure, oh, no, no<c> that love cannot afford<c> i know you can feel it<c> the sweetness restored<c> i dont need a reason<c> for what i became<c> ive got these excuses<c> theyre tired and lame<c> i dont need a pardon, no, no, no, no, no<c> theres no one left to blame<c> im leaving the table<c> im out of the game<c> im leaving the table<c> im out of the game3embedshare urlcopyembedcopy"
